id_ies,nome_ies,organizacao_academica,sistema_de_ensino,categoria_administrativa,situacao_da_ies,UF_PROCESSO,UF_CADASTRO,municipio_processo,municipio_cadastro,uf,PUBLICA_PRIVADA,AMBITO_ADMINISTRATIVO
2870,FACULDADE SERRA DO CARMO - FASEC,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,TO,TO,Palmas,Palmas,TO,PRIVADA,FEDERAL
2879,FACULDADE DE CAIEIRAS -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SP,SP,Caieiras,Caieiras,SP,PRIVADA,FEDERAL
288,FACULDADE DE DIREITO DO VALE DO RIO DOCE - FADIVALE,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,ATIVA,MG,MG,Governador Valadares,Governador Valadares,MG,PRIVADA,FEDERAL
28826,FACULDADE DOM DUARTE - FDD,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,DF,,Brasília,,DF,PRIVADA,FEDERAL
28827,FACULDADE FULL CYCLE - FFC,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Indaiatuba,,SP,PRIVADA,FEDERAL
28828,FACULDADE NEIDE PIMENTA -,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,MG,,Teófilo Otoni,,MG,PRIVADA,FEDERAL
28829,FACULDADE DE SAUDE DE RONDONOPOLIS - FSR,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MT,,Rondonópolis,,MT,PRIVADA,FEDERAL
28830,FATI - FACULDADE DE TECNOLOGIA DE ITANHEM - FATI,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,BA,,Itanhém,,BA,PRIVADA,FEDERAL
28831,FACULDADE FAMINAS - LONDRINA - FAMINAS-LONDRIN,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,PR,,Londrina,,PR,PRIVADA,FEDERAL
28832,FACULDADES INTEGRADAS DO CEARA - UNIFIC CRATO,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,CE,,Crato,,CE,PRIVADA,FEDERAL
28833,FACULDADE DE MEDICINA UNIDERP DE PONTA PORA -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,MS,MS,Ponta Porã,Ponta Porã,MS,PRIVADA,FEDERAL
28849,INSTITUTO DE ENSINO DAS ASSEMBLEIAS DE DEUS DA BAHIA - IEADEB,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,BA,,Salvador,,BA,PRIVADA,FEDERAL
2885,,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,MG,MG,Belo Horizonte,Belo Horizonte,MG,PRIVADA,FEDERAL
28856,FACULDADE FG - FG,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,BA,,Guanambi,,BA,PRIVADA,FEDERAL
28857,FACULDADE DE CIENCIAS DA SAUDE DE SAO PAULO - MAIS SAUDE,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,São Paulo,,SP,PRIVADA,FEDERAL
28859,FACULDADE NOVA - NOVA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,DF,,Brasília,,DF,PRIVADA,FEDERAL
2886,FACULDADE ZUMBI DOS PALMARES - FAZP,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,ATIVA,SP,SP,São Paulo,São Paulo,SP,PRIVADA,FEDERAL
28860,FACULDADE NOVA EDUCACAO - NOVA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,DF,,Brasília,,DF,PRIVADA,FEDERAL
28861,FACULDADE NOVA GESTAO - NOVA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,DF,,Brasília,,DF,PRIVADA,FEDERAL
28891,OSC UNIVERSIDADE E ESCOLA COUNI UNILESTE - COUNI,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,AM,,Manaus,,AM,PRIVADA,FEDERAL
28893,ATC - FACULDADE DE AVIACAO CIVIL - AFAC,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SP,SP,Mogi das Cruzes,Mogi das Cruzes,SP,PRIVADA,FEDERAL
28894,FACULDADE PRIME - PRIME,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,BA,,Salvador,,BA,PRIVADA,FEDERAL
28895,CENTRO INTEGRADO DE ENSINO JOANA SCHMITT - CIEJS,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,SC,,Sombrio,,SC,PRIVADA,FEDERAL
28905,MY DOCTOR HEALTH SCHOOL - MDH SCHOOL-GYN,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,GO,,Goiânia,,GO,PRIVADA,FEDERAL
28906,MY DOCTOR HEALTH SCHOOL - CGR - MDH SCHOOL-CGR,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MS,,Campo Grande,,MS,PRIVADA,FEDERAL
28907,MY DOCTOR HEALTH SCHOOL - REC - MDH SCHOOL-REC,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,PE,,Recife,,PE,PRIVADA,FEDERAL
28908,MY DOCTOR HEALTH SCHOOL - POA - MDH SCHOOL-POA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RS,,Porto Alegre,,RS,PRIVADA,FEDERAL
28909,FACULDADES INTEGRADAS DO CEARA - UNIFIC TAUA - UNIFIC TAUA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,CE,CE,Tauá,Tauá,CE,PRIVADA,FEDERAL
2891,FACULDADE BARAO DE PIRATININGA - AES,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,EXTINTA,SP,SP,São Roque,São Roque,SP,PRIVADA,FEDERAL
28910,ESCOLA TECNICA PANDIA CALOGERAS - ETPC,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,RJ,,Volta Redonda,,RJ,PRIVADA,FEDERAL
28911,FACULDADE DE MEDICINA DO VALE DO JAMARI - FAMVALE,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RO,,Ariquemes,,RO,PRIVADA,FEDERAL
28922,FACULDADE SENAC RN - FASERN,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,ATIVA,RN,RN,Natal,Natal,RN,PRIVADA,FEDERAL
28924,FACULDADE DNA PRIME - FACDNA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,PB,,João Pessoa,,PB,PRIVADA,FEDERAL
28925,FACULDADE PARAIBANA DE PATOS - FAPP,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,PB,PB,Patos,Patos,PB,PRIVADA,FEDERAL
28927,FACULDADE DE MEDICINA DE PORTO VELHO -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RO,,Porto Velho,,RO,PRIVADA,FEDERAL
28929,FACULDADE DE CIENCIAS E TECNOLOGIA DE SAO PAULO - FCTSP,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,São Paulo,,SP,PRIVADA,FEDERAL
28930,MY DOCTOR HEALTH SCHOOL - CWB - MDH SCHOOL-CWB,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MT,,Cuiabá,,MT,PRIVADA,FEDERAL
2895,FACULDADE LIBERDADE - EDUCACAO E TECNOLOGIA - FALIBER,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,EXTINTA,RS,RS,São Paulo das Missões,São Paulo das Missões,RS,PRIVADA,FEDERAL
28956,FACULDADE INTEGRADA DE ITAPAGIPE - FAITA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Itapagipe,,MG,PRIVADA,FEDERAL
28957,FACULDADE FELICIO ROCHO DE CIENCIAS DA SAUDE - FFR,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,MG,,Belo Horizonte,,MG,PRIVADA,FEDERAL
28958,FACULDADE FIA DE TECNOLOGIA E NEGOCIOS - FFTN,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,SP,,São Paulo,,SP,PRIVADA,FEDERAL
28959,MY DOCTOR HEALTH SCHOOL - THE - MDHSCHOOL-THE,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,PI,,Teresina,,PI,PRIVADA,FEDERAL
2896,CENTRO UNIVERSITARIO SATC - UNISATC,CENTRO UNIVERSITÁRIO,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,ATIVA,SC,SC,Criciúma,Criciúma,SC,PRIVADA,FEDERAL
28975,ICON ENSINO TECNICO E SUPERIOR - ITS,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,São Paulo,,SP,PRIVADA,FEDERAL
28976,FACULDADE FIA DE GESTAO E TECNOLOGIA - FFGT,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,SP,,São Paulo,,SP,PRIVADA,FEDERAL
28977,FACULDADE ENKI - FAENKI,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,DF,,Brasília,,DF,PRIVADA,FEDERAL
28978,FACULDADE ANCLIVEPA RIO DE JANEIRO -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RJ,,Rio de Janeiro,,RJ,PRIVADA,FEDERAL
28979,FACULDADE ANCLIVEPA RIO DE  JANEIRO -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,RJ,RJ,Rio de Janeiro,Rio de Janeiro,RJ,PRIVADA,FEDERAL
28981,INSTITUTO PRO EDUCACAO - IPE,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Paracatu,,MG,PRIVADA,FEDERAL
28982,FACULDADE CTA CAMPINAS - CTA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Campinas,,SP,PRIVADA,FEDERAL
28983,FACULDADE RENIL - UNIRENIL,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Mauá,,SP,PRIVADA,FEDERAL
28985,FACULDADE DE TECNOLOGIA DE REGISTRO - FATEC-REG,FACULDADE,ESTADUAL,PÚBLICA ESTADUAL,ATIVA,SP,SP,Registro,Registro,SP,PÚBLICA,ESTADUAL
28986,FACULDADE DE TECNOLOGIA DE BARRETOS - FATEC-BAT,FACULDADE,ESTADUAL,PÚBLICA ESTADUAL,ATIVA,SP,SP,Barretos,Barretos,SP,PÚBLICA,ESTADUAL
28988,FACULDADE DE TECNOLOGIA DE VOTORANTIM - FATEC-VOT,FACULDADE,ESTADUAL,PÚBLICA ESTADUAL,ATIVA,SP,SP,Votorantim,Votorantim,SP,PÚBLICA,ESTADUAL
28989,MY DOCTOR HEALTH SCHOOL - PIAUI - MDH SCHOOL - PI,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,PI,,Teresina,,PI,PRIVADA,FEDERAL
28991,FACULDADE DE CIENCIAS MEDICAS DE PRAIA GRANDE - FACMEP,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Praia Grande,,SP,PRIVADA,FEDERAL
28998,FACULDADE GREGORIO DE MATOS - FGM,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,BA,,Santo Antônio de Jesus,,BA,PRIVADA,FEDERAL
29,UNIVERSIDADE ESTADUAL DO CEARA - UECE,UNIVERSIDADE,ESTADUAL,PÚBLICA ESTADUAL,ATIVA,CE,CE,Fortaleza,Fortaleza,CE,PÚBLICA,ESTADUAL
29011,FACULDADE DE CIENCIAS MEDICAS DO PIAUI - FACPIAUI,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,PI,,Teresina,,PI,PRIVADA,FEDERAL
29012,FACULDADE DE CIENCIAS MEDICAS DO TOCANTINS - FACTOCANTINS,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,TO,,Palmas,,TO,PRIVADA,FEDERAL
29015,FACULDADE DE CIENCIAS MEDICAS DE RIBEIRAO DAS NEVES - FACIME -RN,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Ribeirão das Neves,,MG,PRIVADA,FEDERAL
29017,FACULDADE DE CIENCIAS MEDICAS DE CAMPOS - FACIME -CG,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RJ,,Campos dos Goytacazes,,RJ,PRIVADA,FEDERAL
29019,FACULDADE DE CIENCIAS MEDICAS DE LUZIANIA - FACIME -LZ,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,GO,,Luziânia,,GO,PRIVADA,FEDERAL
29025,FACULDADE DE CIENCIAS MEDICAS DE GRAVATAI - FACIME -GRT,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RS,,Gravataí,,RS,PRIVADA,FEDERAL
29026,FACULDADE DE CIENCIAS MEDICAS DE VIAMAO - FACIME -VM,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RS,,Viamão,,RS,PRIVADA,FEDERAL
29027,FACULDADE DE CIENCIAS MEDICAS DE BAGE - FACIME -BG,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RS,,Bagé,,RS,PRIVADA,FEDERAL
2903,FACULDADE UCEFF DE CONCORDIA - UCEFF,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SC,SC,Concórdia,Concórdia,SC,PRIVADA,FEDERAL
29031,FACULDADE NACIONAL DE DIREITO NOTARIAL E DE REGISTRO - FANNOR,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,DF,,Brasília,,DF,PRIVADA,FEDERAL
29032,FACULDADE SOBERANA DE CAMPO GRANDE - SOBERANA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MS,,Campo Grande,,MS,PRIVADA,FEDERAL
29034,FACULDADE DE CIENCIAS MEDICAS DE SANTA RITA - FACIME ? SR,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,PB,,Santa Rita,,PB,PRIVADA,FEDERAL
29036,FACULDADE DE CIENCIAS MEDICAS DE CAMACARI - -  FACIME ? CAM,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,BA,,Camaçari,,BA,PRIVADA,FEDERAL
29039,FACULDADE DE CIENCIAS MEDICAS DE CARAPICUIBA - FACIME ? CRP,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Carapicuíba,,SP,PRIVADA,FEDERAL
2904,FACULDADE JK - GUARA - ESAMC,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,EXTINTA,DF,DF,Brasília,Brasília,DF,PRIVADA,FEDERAL
29040,FACULDADE DE CIENCIAS MEDICAS DE ITAQUAQUECETUBA - FACIME ? ITQ,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Itaquaquecetuba,,SP,PRIVADA,FEDERAL
29042,ZELLO EDUCACIONAL LTDA. - FACZELLO,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RJ,,Rio de Janeiro,,RJ,PRIVADA,FEDERAL
29043,FACULDADE ALVES LIMA EDUCACAO - FAAL,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,DF,,Brasília,,DF,PRIVADA,FEDERAL
29049,FACULDADE ALVES LIMA DE BRASILIA - FAAL,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,DF,,Brasília,,DF,PRIVADA,FEDERAL
29050,FACULDADE ALVES LIMA GESTAO - FAAL,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,DF,,Brasília,,DF,PRIVADA,FEDERAL
29051,FACULDADES DE MANACAPURU - FMC,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,AM,,Manacapuru,,AM,PRIVADA,FEDERAL
29052,FACULDADE CANAA DOS CARAJAS - FACMED,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,PA,,Canaã dos Carajás,,PA,PRIVADA,FEDERAL
29054,CLIA ACADEMY EDUCACAO LTDA - CAE,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Santo André,,SP,PRIVADA,FEDERAL
29056,ARMANDO DANTE ZANETTI -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RJ,,Rio de Janeiro,,RJ,PRIVADA,FEDERAL
29058,FACULDADE DO MERCADO FINANCEIRO - FMF,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,São Paulo,,SP,PRIVADA,FEDERAL
29059,FACULDADE METROPOLITANA DE BRASILIA - FAMETRO BSB,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,DF,DF,Brasília,Brasília,DF,PRIVADA,FEDERAL
29062,ENSINO SUPERIOR ALBERT SABIN - NITEROI - ESAS - NIT,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RJ,,Niterói,,RJ,PRIVADA,FEDERAL
29065,UNIAO UNIVERSITARIA - UNI,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,TO,,Araguaína,,TO,PRIVADA,FEDERAL
29078,UNIAO DA EDUCACAO SUPERIOR DO BRASIL LTDA - UNIEDUCAR,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,ES,,Vitória,,ES,PRIVADA,FEDERAL
29079,CENTRO DE ESTUDOS E APERFEICOAMENTO FUNCIONAL - CEAF,ESCOLA DE GOVERNO,ESTADUAL,PÚBLICA ESTADUAL,ATIVA,MT,,Cuiabá,,MT,PÚBLICA,ESTADUAL
2908,CENTRO UNIVERSITARIO NATALENSE -,CENTRO UNIVERSITÁRIO,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,RN,RN,Natal,Natal,RN,PRIVADA,FEDERAL
2909,FACULDADE DO ESTADO DO MARANHAO - FACEM,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,MA,MA,São Luís,São Luís,MA,PRIVADA,FEDERAL
29091,FACULDADE FAMINAS - MACAE - FAMINAS - MACAE,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RJ,,Macaé,,RJ,PRIVADA,FEDERAL
29092,FACULDADE DE EVOLUCAO E CONHECIMENTO APLICADO AO FUTURO - FECAF,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Taboão da Serra,,SP,PRIVADA,FEDERAL
29096,FACULDADE ESCOLA NACIONAL DOS MILITARES ESTADUAIS - FENAME,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RS,,Porto Alegre,,RS,PRIVADA,FEDERAL
29097,FACULDADE ATENAS RIBEIRAO DAS NEVES -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Ribeirão das Neves,,MG,PRIVADA,FEDERAL
29098,FACULDADE CARIOCA DE MEDICINA - ICEMED,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RJ,,Rio de Janeiro,,RJ,PRIVADA,FEDERAL
29099,COLEGIO DE EDUCACAO PROFISSIONAL HELIO AUGUSTO DE SOUZA - CEPHAS,FACULDADE,FEDERAL,,,SP,,São José dos Campos,,SP,PRIVADA,FEDERAL
2910,FACULDADE VERDE NORTE - FAVENORTE,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,MG,MG,Mato Verde,Mato Verde,MG,PRIVADA,FEDERAL
29101,FACULDADE DE TECNOLOGIA EDUCALER - EDUCALER,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,BA,,Itiúba,,BA,PRIVADA,FEDERAL
29102,CAE TREINAMENTOS - CAE,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Bauru,,SP,PRIVADA,FEDERAL
29103,FACULDADE SOBERANA DE SANTOS DUMONT - SOBERANA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Santos Dumont,,MG,PRIVADA,FEDERAL
29104,FACULDADE TAPAJOS EDUCACIONAL - FTE,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,PA,PA,Parauapebas,Parauapebas,PA,PRIVADA,FEDERAL
29105,FACULDADE VERA CRUZ - FVC,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,SP,,Campinas,,SP,PRIVADA,FEDERAL
2911,FACULDADE PAN AMAZONICA - FAPAN,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,PA,PA,Belém,Belém,PA,PRIVADA,FEDERAL
29113,FACULDADE ISCON VIRTUAL - ISCON VIRTUAL,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,DF,,Brasília,,DF,PRIVADA,FEDERAL
29114,FACULDADE ITEC - ITEC,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,GO,,Palmeiras de Goiás,,GO,PRIVADA,FEDERAL
29115,MAXIMUS INSTITUTO DAVID BEN-GURION DE EDUCACAO SUPERIOR - MAXIMUS,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MA,,Imperatriz,,MA,PRIVADA,FEDERAL
29116,FACULDADE CTA NOVA LIMA - CTA NOVA LIMA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Nova Lima,,MG,PRIVADA,FEDERAL
29117,INSTITUTO DE ESTUDOS SUPERIORES - IES,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,CE,,Fortaleza,,CE,PRIVADA,FEDERAL
29118,UNIVERSIDADE FEDERAL DO NORTE DO TOCANTINS - UFNT,UNIVERSIDADE,FEDERAL,PÚBLICA FEDERAL,ATIVA,TO,TO,Tocantinópolis,Tocantinópolis,TO,PÚBLICA,FEDERAL
2912,FACULDADE MARIA MILZA - CAMPUS FACTAE - FAMAM-FACTAE,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,EXTINTA,BA,BA,Cruz das Almas,Cruz das Almas,BA,PRIVADA,FEDERAL
29127,FACULDADE BRASILEIRA DA SAUDE - FBS,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RS,,Porto Alegre,,RS,PRIVADA,FEDERAL
29128,ESCOLA SUPERIOR DE MEDICINA - ESM,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,SP,,Presidente Prudente,,SP,PRIVADA,FEDERAL
29138,INSTITUTO SUPERIOR BRASILEIRO LOGOS - ISBL,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,PR,,Londrina,,PR,PRIVADA,FEDERAL
29140,FACULDADE EUROPA - FACE,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,PA,,Marabá,,PA,PRIVADA,FEDERAL
29141,FACULDADE CENES - CENTRO DE ENSINO SUPERIOR - FCENES,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,PR,,Cascavel,,PR,PRIVADA,FEDERAL
29142,MY DOCTOR HEALTH SCHOOL - SCA - MDH SCHOOL-SCA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SC,,Balneário Camboriú,,SC,PRIVADA,FEDERAL
29143,MY DOCTOR HEALTH SCHOOL - RPR - MDH SCHOOL-RPR,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Ribeirão Preto,,SP,PRIVADA,FEDERAL
29147,INSTITUTO CONHECIMENTO LIBERTA - ICL,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,São Paulo,,SP,PRIVADA,FEDERAL
2915,FACULDADE CIDADE DE PATOS DE MINAS - FPM,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,ATIVA,MG,MG,Patos de Minas,Patos de Minas,MG,PRIVADA,FEDERAL
29152,FACULDADE DE CIENCIAS MEDICAS E JURIDICA DE JACUNDA - FACMEJ,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,PA,,Jacundá,,PA,PRIVADA,FEDERAL
29153,FACULDADE DE TAIOBEIRAS - FAC-TAIO,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Taiobeiras,,MG,PRIVADA,FEDERAL
29154,FAMINAS - CONTAGEM - FAMINASCONT,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Contagem,,MG,PRIVADA,FEDERAL
29155,FACUNICAMPS SANTA HELENA - FACUNICAMPS SH,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,GO,GO,Santa Helena de Goiás,Santa Helena de Goiás,GO,PRIVADA,FEDERAL
29161,FACULDADE DE TECNOLOGIA DE PONTO NOVO - EDUCALER,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,BA,,Ponto Novo,,BA,PRIVADA,FEDERAL
29162,FACULDADE EVOLUTIVA -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,São Paulo,,SP,PRIVADA,FEDERAL
29167,FACULDADE ALVORADA DE IMPERATRIZ - FAI,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MA,,Imperatriz,,MA,PRIVADA,FEDERAL
2917,FACULDADE BRASIL NORTE - FABRAN,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,AP,AP,Macapá,Macapá,AP,PRIVADA,FEDERAL
29173,FACULDADE DE EDUCACAO TECNOLOGICA DE ANANINDEUA - CONECTADOS,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,PA,,Ananindeua,,PA,PRIVADA,FEDERAL
29177,FACULDADE I9 -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,São Paulo,,SP,PRIVADA,FEDERAL
29178,FACULDADE TAIOBEIRAS - FAC-TAIO,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Taiobeiras,,MG,PRIVADA,FEDERAL
29179,FACULDADE DE EDUCACAO BATISTA NACIONAL - FBN,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,SP,,São Paulo,,SP,PRIVADA,FEDERAL
2918,FACULDADE DE ENSINO SUPERIOR DA AMAZONIA REUNIDA - FESAR,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,PA,PA,Redenção,Redenção,PA,PRIVADA,FEDERAL
29180,FACULDADE LIBANO - LIBANO,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Coronel Fabriciano,,MG,PRIVADA,FEDERAL
29181,FACULDADE CONVET -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RS,,Campo Bom,,RS,PRIVADA,FEDERAL
29182,FACULDADES ATLANTICO - ATL,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RJ,,Rio de Janeiro,,RJ,PRIVADA,FEDERAL
29183,FACULDADE DE CIENCIAS MEDICAS DE MINAS GERAIS - VARGINHA - FCMMG-VARGINHA,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,MG,,Varginha,,MG,PRIVADA,FEDERAL
29189,FACULDADE DE MEDICINA PORTO DIAS - FMPD,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,PA,,Belém,,PA,PRIVADA,FEDERAL
